id,regio3,geo_plz,streetPlain,houseNumber,lon,lat
1335,Nordend_West,60320.0,Malapertstr._,0.0,8.6824824,50.1351253
1337,Nordend_West,60322.0,Heinestr.,7.0,8.676827000000007,50.12318085
1338,Westend_Süd,60325.0,Schubertstraße,27.0,8.656833035109253,50.11772505
1340,Nordend_West,60318.0,Eschenheimer_Anlage,16.0,8.68573903886525,50.11996175
1344,Bockenheim,60486.0,Montgolfier-Allee,11.0,8.624545576271174,50.11202365
1346,Westend_Süd,60323.0,Kronberger_Straße,12.0,8.669119299999998,50.1201544
1347,Bergen_Enkheim,60388.0,Schelmenweg,17.0,8.751766004834561,50.15761985
1348,Gallusviertel,60327.0,Kölner_Straße,26.0,8.649513003102655,50.10774185
1351,Ostend,60314.0,Oskar-von-Miller-Straße,46.0,8.6994519,50.1087172
1352,Westend_Süd,60323.0,Altkönigstr._,0.0,8.665511,50.1209033
1353,Nordend_West,60322.0,Melemstraße,23.0,8.67293531478002,50.1290015
1355,Ostend,60314.0,Ferdinand-Happ-Str.,13.0,8.710294771488151,50.11292335
1356,Gallusviertel,60326.0,Kleyerstrasse,41.0,8.6375395,50.1002457
1358,Gutleutviertel,60327.0,Schönstrasse,14.0,8.657169187788433,50.102196250000006
1360,Gallusviertel,60326.0,Hattersheimer_Straße,31.0,8.63665662420956,50.10646155
1362,Sachsenhausen_Nord,60594.0,Launitzstrasse,7.0,8.683311887678194,50.10295635
1363,Niederrad,60528.0,Schwarzwaldstraße,2.0,8.646029285849515,50.0881004
1365,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
1366,Bockenheim,60486.0,Solmsstrasse,21.0,8.6351861,50.1184755
1367,Bockenheim,60486.0,Pfingstbrunnenstraße,22.0,8.6385622,50.1159749
1368,Niederrad,60528.0,Lyoner_Str.,19.0,8.624485471556243,50.08153545
1369,Höchst,65929.0,Leunastr.,22.0,8.541023205489939,50.09908355
1371,Nordend_Ost,60316.0,Baumweg,0.0,8.6942202,50.1186131
1377,Rödelheim,60489.0,Strubbergstraße,86.0,8.59793130040197,50.12029750000001
1378,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.1776003
1379,Ostend,60316.0,Unterer_Atzemer,7.0,8.703608701910564,50.11709155
1380,Bahnhofsviertel,60329.0,Niddastraße,27.0,8.667178055124221,50.1107086
1381,Westend_Süd,60322.0,Im_Sachsenlager_,0.0,8.6752619,50.1190478
1384,Griesheim,65933.0,Waldschulstraße,90.0,8.6032249,50.1023118
1392,Riedberg,60438.0,Konrad-Zuse-Straße,42.0,8.635580554062228,50.17860465
1396,Westend_Nord,60322.0,Hansaallee,29.0,8.67204278462171,50.125906
1397,Nordend_West,60322.0,Bornwiesenweg,45.0,8.67961068945499,50.1214601
1399,Nordend_West,60318.0,Eckenheimer_Landstr.,21.0,8.685881269589366,50.1216075
1403,Bockenheim,60486.0,August-Euler-Straße,7.0,8.6233033,50.1128436
1405,Westend_Nord,60323.0,Grüneburgweg,106.0,8.664209865771813,50.1236422
1407,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1409,Höchst,65929.0,Leverkuser_Str.,16.0,8.542814766380719,50.10107965
1410,Nordend_West,60318.0,Sternstr.,0.0,8.6823033,50.1205454
1413,Bockenheim,60486.0,Am_Römerhof,43.0,8.62733418707247,50.1119099
1414,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
1415,Gallusviertel,60326.0,Niedernhausener_Straße,55.0,8.629930550000001,50.1070183
1416,Nordend_West,60318.0,Hermannstr,18.0,8.684972316698474,50.123146250000005
1417,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
1418,Nordend_Ost,60316.0,Egenolffstraße,2.0,8.696252065909091,50.1267691
1419,Oberrad,60599.0,Gräfendeichstrasse,39.0,8.728038344737342,50.10183775
1420,Preungesheim,60435.0,Jaspertstr.,11.0,8.6930807,50.1529727
1423,Griesheim,65933.0,Schwarzerlenweg,7.0,8.613657476232564,50.095104500000005
1424,Nordend_West,60318.0,Neuhofstraße,17.0,8.690095554641257,50.125734
1425,Gallusviertel,60326.0,Kriegkstraße_,89.0,8.6388791,50.1042531
1432,Nied,65934.0,Landauer_Strasse,14.0,8.573055789982043,50.0959153
1434,Bahnhofsviertel,60329.0,Mainluststraße,15.0,8.671105739300408,50.1068567
1435,Nordend_Ost,60316.0,Berger_Straße,40.0,8.6956548,50.1201014
1439,Bockenheim,60487.0,Königsberger_Strasse,35.0,8.6296588,50.1282152
1441,Riedberg,60438.0,Altenhöferallee,30.0,8.632430895721829,50.17563505
1442,Eschersheim,60433.0,Bonameserstr.,79.0,8.657493918128388,50.1668524
1444,Nordend_West,60318.0,Stalburgstraße,24.0,8.68413455,50.12466725
1445,Gallusviertel,60326.0,Pfarrer_Perabo_Platz,7.0,8.634352980194805,50.098630150000005
1446,Bahnhofsviertel,60329.0,Kaiserstraße,39.0,8.670670332545116,50.1087485
1448,Nordend_Ost,60316.0,Schleiermacherstraße,10.0,8.699621254676721,50.12294895
1449,Sachsenhausen_Nord,60596.0,"Tiroler_Straße,",35.0,8.677477256721048,50.09435635
1450,Bockenheim,60486.0,Ohmstr,63.0,8.6320942,50.1177219
1452,Höchst,65929.0,Kasinostr._,0.0,8.5485963,50.1027781
1454,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1456,Eschersheim,60433.0,Kirchhainer_Str.,65.0,8.666503599882997,50.15637515
1457,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
1458,Gallusviertel,60326.0,Hattersheimer_Straße,33.0,8.63659045,50.10671685
1460,Westend_Süd,60322.0,Emil-Claar-Straße,17.0,8.671947151471821,50.1201406
1462,Westend_Süd,60325.0,Bettinaplatz,0.0,8.6581592,50.113718
1463,Sachsenhausen_Süd,60599.0,Am_Wassertempel,11.0,8.694968850000002,50.0980637
1465,Niederrad,60594.0,Niederräder_Landstraße,17.0,8.650692474948027,50.088337300000006
1466,Sachsenhausen_Nord,60594.0,Schweizer_Straße,0.0,8.6829343,50.0989691
1470,Nieder_Eschbach,60437.0,Homburger_Landstrasse,748.0,8.666914774891234,50.1907675
1473,Ostend,60316.0,Ingolstädter_Str.,0.0,8.7018256,50.121122
1474,Westend_Süd,60325.0,Barckhausstr.,13.0,8.6642214,50.11687415
1475,Nordend_Ost,60316.0,Herbartstraße,21.0,8.695427108386998,50.12153375
1476,Ostend,60316.0,Sandweg,127.0,8.6977878,50.1191677
1479,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.1776003
1480,Sachsenhausen_Nord,60594.0,Willemerstr._,0.0,8.6915959,50.1042519
1481,Sindlingen,65931.0,Schneiderstraße,9.0,8.513286303389123,50.0879442
1482,Bockenheim,60486.0,Rödelheimer_Landstrasse,0.0,8.6306901,50.1224112
1483,Heddernheim,60439.0,Olof-Palme-Str.,31.0,8.6452953,50.1652118
1486,Westend_Süd,60486.0,Varrentrappstraße,7.0,8.64498795,50.1129606
1487,Altstadt,60311.0,Am_Leonhardstor,25.0,8.6797966,50.1088734
1489,Gutleutviertel,60329.0,Esslinger,9.0,8.6634711,50.1023301
1490,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
1491,Gallusviertel,60326.0,Lahnstraße,61.0,8.632896759807293,50.1007205
1492,Riedberg,60438.0,Cäsar-von-Hofacker-Straße,9.0,8.62215210277778,50.1803183
1493,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
1494,Nordend_Ost,60316.0,Luisenstr._,0.0,8.695777,50.1206077
1495,Niederrad,60528.0,Schwarzwaldstr.,25.0,8.646849893907195,50.08654535
1496,Niederrad,60528.0,Lyoner_Straße,30.0,8.622975643309179,50.0809846
1498,Westend_Süd,60325.0,Corneliusstrasse,0.0,8.6585451,50.116796
1500,Praunheim,60488.0,Westring,10.0,8.6138229,50.1335301
1501,Bockenheim,60486.0,Pfingstbrunnenstraße,22.0,8.6385622,50.1159749
1505,Bahnhofsviertel,60329.0,Gutleutstraße,42.0,8.667526226659959,50.1056131
1507,Gallusviertel,60326.0,Im_Galluspark,12.0,8.6375741,50.0999902
1509,Westend_Süd,60325.0,Mendelssohnstraße,83.0,8.65907687393939,50.1182487
1511,Bergen_Enkheim,60388.0,Nordring,14.0,8.747003192056386,50.15756025
1516,Gallusviertel,60326.0,Hattersheimer_Str.,37.0,8.637065615329801,50.10700255
1517,Nordend_West,60318.0,Neuhofstraße,0.0,8.6862329,50.125118
1522,Riedberg,60438.0,Friedrich-Karl-Klausing-Straße,4.0,8.625835467064558,50.18029115
1523,Sachsenhausen_Nord,60598.0,Mörfelder_Landstr.,50.0,8.687277791052399,50.09885775
1529,Bonames,60437.0,Fleckenbühlstraße,27.0,8.660417932226046,50.18255475
1531,Bockenheim,60486.0,Am_Römerhof,51.0,8.627460264149569,50.11311135
1534,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1535,Westend_Süd,60323.0,Wöhlerstr._,0.0,8.6669068,50.1179682
1536,Bockenheim,60486.0,Solmsstraße,19.0,8.635498,50.1184778
1537,Gallusviertel,60486.0,Europaallee_,0.0,8.6401431,50.1086625
1540,Gallusviertel,60326.0,Mainzer_Landstraße,231.0,8.647910332277734,50.10350385
1542,Westend_Süd,60323.0,Altkönigstr._,0.0,8.665511,50.1209033
1544,Sachsenhausen_Süd,60599.0,Schweinfurterweg,0.0,8.6977884,50.0937112
1547,Nordend_West,60318.0,Spohrstr._,0.0,8.6916333,50.1254538
1548,Bockenheim,60486.0,Solmsstraße,25.0,8.6347423,50.118176
1549,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
1554,Höchst,65929.0,Ludwigshafener_Str.,60.0,8.54120715409763,50.10118115
1555,Westend_Süd,60325.0,Kettenhofweg,0.0,8.65841,50.1162626
1557,Bahnhofsviertel,60329.0,Kaiserstraße,0.0,8.665532734444444,50.107602
1559,Gallusviertel,60326.0,Frankenallee,199.0,8.632694588106112,50.103509200000005
1560,Westend_Süd,60325.0,Wöhlerstr,12.0,8.6671646,50.1181814
1562,Bockenheim,60486.0,Voltastr._,0.0,8.6342726,50.116891
1563,Westend_Süd,60323.0,Liebigstr.,29.0,8.665162554474616,50.12103625
1565,Bahnhofsviertel,60329.0,Weserstr._,0.0,8.6680516,50.1101277
1568,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
1572,Nordend_Ost,60389.0,Rothschildallee,25.0,8.695910037465424,50.12709845
1576,Niederrad,60528.0,Bruchfeldstr.,7.0,8.649711290805037,50.08718505
1577,Sachsenhausen_Nord,60596.0,Schwanthalerstraße,38.0,8.6816163,50.1011534
1578,Sachsenhausen_Nord,60594.0,Launitzstraße,22.0,8.682869053895974,50.10288885
1580,Nordend_West,60318.0,Glauburgstraße,3.0,8.691512296283802,50.1272583
1583,Nordend_West,60318.0,Unterweg,18.0,8.683501098459384,50.1196631
1584,Bergen_Enkheim,60388.0,Schießgraben,7.0,8.75121845,50.15414615
1585,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1588,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
1589,Höchst,65929.0,Peter-Fischer-Allee,23.0,8.546511006961893,50.11096715
1592,Nordend_West,60318.0,Stalburgstr.,40.0,8.682117649999999,50.12473245
1593,Altstadt,60311.0,töngesgasse,21.0,8.683481886521353,50.1132602
1595,Sossenheim,65936.0,Im_Mittleren_Sand,46.0,8.56974629899885,50.1096194
1600,Bockenheim,60486.0,Am_Römerhof,51.0,8.627460264149569,50.11311135
1602,Fechenheim,60386.0,Dieburger_Str.,40.0,8.765395048544956,50.11529365
1603,Nordend_Ost,60385.0,Höhenstr.,51.0,8.699343797740438,50.12469145
1607,Niederrad,60528.0,Lyoner_Straße,17.0,8.6293319,50.0846412
1608,Westend_Süd,60325.0,Schumannstraße,42.0,8.655191579186997,50.1170084
1609,Ostend,60314.0,Oskar_Von_Miller_strasse,25.0,8.69897065,50.1092298
1610,Nordend_West,60435.0,Anneliese-Hoevel-Straße,3.0,8.6951096,50.1378248
1614,Hausen,60488.0,Am_Ziehgraben,0.0,8.6216019,50.1382508
1617,Nordend_Ost,60316.0,Berger_Str._,0.0,8.6975967,50.1211883
1619,Bahnhofsviertel,60311.0,Münchener_Str._,0.0,8.6723076,50.1084259
1623,Nordend_Ost,60316.0,Julius-Heyman-Straße_,3.0,8.694650321779747,50.117588600000005
1624,Nordend_West,60318.0,Oeder_Weg,0.0,8.679633,50.1181588
1625,Gallusviertel,60326.0,Mainzer_Landstraße,393.0,8.630856188548329,50.10110585
1626,Bockenheim,60487.0,Königsberger_Straße,37.0,8.6296588,50.1282152
1628,Niederursel,60439.0,Hammarskjöldring,92.0,8.632089098600463,50.162244400000006
1631,Nordend_Ost,60316.0,Sandweg,62.0,8.69889462082267,50.1198746
1633,Ostend,60314.0,Obermainstrasse,8.0,8.696296674571855,50.1097704
1637,Oberrad,60599.0,Offenbacher_Landstraße,464.0,8.735979664096917,50.1001938
1640,Riedberg,60438.0,Altenhöferallee,82.0,8.629251250471034,50.1782701
1641,Altstadt,60311.0,Kornmarkt,1.0,8.679235404246315,50.1106351
1645,Sachsenhausen_Nord,60594.0,Große_Rittergasse,52.0,8.691598038367346,50.1060052
1646,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad,59.0,8.684512439296878,50.09374125
1648,Riedberg,60438.0,Altenhöferallee,58.0,8.631618749918797,50.1762461
1649,Nordend_Ost,60316.0,Herderstr._,0.0,8.6944831,50.1196666
1650,Sachsenhausen_Süd,60598.0,Ziegelhüttenweg,30.0,8.679581361178544,50.0923218
1651,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
1653,Westend_Nord,60322.0,Wolfsgangstr._,0.0,8.6750198,50.1241226
1654,Westend_Süd,60323.0,Friedrichstraße,30.0,8.664250936255442,50.12157875
1656,Nordend_West,60318.0,Oederweg_,0.0,8.679633,50.1181588
1657,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1661,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1663,Niederrad,60528.0,Kelsterbacher_Str,50.0,8.642317451656181,50.0886259
1664,Bergen_Enkheim,60388.0,Heinrich-Bingemer-Weg,35.0,8.7523559,50.15242205
1665,Gallusviertel,60326.0,Weilburger_Straße,47.0,8.6392942,50.0994141
1669,Unterliederbach,65929.0,Hortensienring,20.0,8.525817684548738,50.1046258
1670,Höchst,65929.0,Auerstraße,12.0,8.552332100000003,50.10548705
1672,Gallusviertel,60326.0,Niedernhausener_Str.,55.0,8.629930550000001,50.1070183
1673,Gallusviertel,60486.0,Europa-Allee,155.0,8.62598826981626,50.10712835
1675,Nordend_West,60318.0,Schleidenstraße,24.0,8.683462885643277,50.12077005
1676,Gallusviertel,60326.0,Mainzer_Landstrasse,341.0,8.6358893,50.1019994
1677,Bornheim,60385.0,Arnsburger_Straße,70.0,8.70684992811775,50.124801000000005
1680,Sachsenhausen_Nord,60594.0,Textorstrasse,0.0,8.6903264,50.1027866
1681,Sachsenhausen_Nord,60596.0,Gartenstraße_,0.0,8.674884,50.1012375
1682,Gallusviertel,60326.0,Mainzer_Landstr.,341.0,8.6358893,50.1019994
1683,Sachsenhausen_Nord,60594.0,Zum_Gipelhof,12.0,8.7012491,50.1046099
1684,Niederrad,60528.0,Lyoner_Straße,30.0,8.622975643309179,50.0809846
1687,Fechenheim,60386.0,Cassellastraße,34.0,8.75878970402294,50.13047555
1689,Bahnhofsviertel,60329.0,Wilhelm-Leuschner-Straße,18.0,8.671248865645591,50.10655055
1691,Westend_Süd,60325.0,Arndtstrasse,22.0,8.659860590933878,50.11569845
1693,Bockenheim,60486.0,Jungstraße,15.0,8.646872571006181,50.11810715
1694,Sachsenhausen_Süd,60598.0,Mörfelder_Landstrasse,179.0,8.67742873296515,50.09266765
1696,Westend_Süd,60325.0,Guiollettstr.,21.0,8.666497267028983,50.1142862
1697,Westend_Nord,60320.0,Am_Dornbusch,31.0,8.66710761241051,50.137330000000006
1698,Westend_Süd,60325.0,Rheinstr._,0.0,8.659238,50.112476
1699,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
1701,Oberrad,60599.0,Wasserhofstr,22.0,8.724706350000002,50.10140385
1702,Westend_Süd,60325.0,Feuerbachstrasse,44.0,8.66352225,50.1167613
1703,Niederrad,60528.0,Schwarzwaldstr.,25.0,8.646849893907195,50.08654535
1704,Ostend,60314.0,Danziger_Platz,44653.0,8.7078424,50.1133628
1705,Niederursel,60438.0,Graf-von-Stauffenberg-Allee,44.0,8.6174066,50.1730413
1706,Sachsenhausen_Süd,63263.0,Friedensallee,17.0,8.691865457019276,50.0583966
1707,Riedberg,60438.0,Altenhöferallee,27.0,8.62829915,50.17828325
1709,Bockenheim,60486.0,Hamburger_Allee,65.0,8.64340242397278,50.11680509999999
1710,Gallusviertel,60326.0,Neuenhainer_Straße,7.0,8.6319298,50.1026154
1712,Preungesheim,60435.0,Renettenstr.,27.0,8.6997248,50.1561207
1713,Nordend_West,60318.0,Stalburgstraße,24.0,8.68413455,50.12466725
1715,Nordend_Ost,60316.0,Berger_Straße,85.0,8.699567,50.122262
1721,Bockenheim,60487.0,Georg-Speyer_Strasse,3.0,8.651281101072026,50.1233048
1724,Nordend_West,60322.0,Holzhausenstrasse,82.0,8.674588015615885,50.1270428
1727,Westend_Nord,60322.0,Hansaallee_,0.0,8.6716367,50.1271139
1729,Berkersheim,60435.0,Eibenweg,80.0,8.688236369325939,50.1679956
1734,Bockenheim,60487.0,Am_Fischstein,49.0,8.623356596818942,50.1288731
1737,Preungesheim,60435.0,Am_Klarapfel,122.0,8.7000204,50.1555958
1739,Ostend,60385.0,Brüder-Grimm-Str._,0.0,8.707491,50.1183406
1742,Sachsenhausen_Süd,60599.0,auf_dem_Mühlberg,30.0,8.69946419720812,50.100027100000005
1744,Niederrad,60528.0,Waldstr.,12.0,8.651141134123652,50.0812358
1747,Preungesheim,60435.0,Herrenapfelstrasse,6.0,8.7017875,50.1531104
1750,Westend_Süd,60323.0,Schumannstrasse,49.0,8.654579971659244,50.11704405
1751,Westend_Süd,60325.0,Corneliusstrasse,0.0,8.6585451,50.116796
1752,Gallusviertel,60327.0,Kölner_Straße,26.0,8.649513003102655,50.10774185
1754,Bornheim,60385.0,Arnsburger_Straße,70.0,8.70684992811775,50.124801000000005
1756,Nordend_Ost,60316.0,Luisenstr._,0.0,8.695777,50.1206077
1757,Bornheim,60385.0,Buchwaldstraße,22.0,8.715273219322032,50.1296468
1758,Nordend_West,60322.0,Sömmerringstr.,6.0,8.680730200000003,50.1238212
1762,Riedberg,60438.0,Im_Kreuzegut,2.0,8.636650411573417,50.17764095
1764,Ostend,60314.0,Schwanenstraße,12.0,8.696165252235126,50.1113508
1766,Bergen_Enkheim,60388.0,An_der_Gruckau,2.0,8.749998600000001,50.1559938
1770,Rödelheim,60489.0,Bottenhorner_Weg,16.0,8.601992866201117,50.1198268
1772,Westend_Süd,60325.0,Niedenau,49.0,8.666212890092396,50.1148145
1776,Bahnhofsviertel,60329.0,Münchener_Straße,55.0,8.6664354,50.1067773
1777,Gallusviertel,60326.0,Niedernhausener_Str.,0.0,8.632143,50.1073089
1779,Bergen_Enkheim,60388.0,Vilbeler_Landstr.,205.0,8.747429662722773,50.1543174
1781,Sachsenhausen_Nord,60596.0,Stresemannallee,63.0,8.671842481037546,50.09298835
1783,Gallusviertel,60327.0,Europa-Allee,163.0,8.6248465,50.1073845
1784,Griesheim,65933.0,Linkstraße,86.0,8.600854081878047,50.09247885
1785,Nordend_West,60322.0,Frauensteinstrasse,0.0,8.6798104,50.1313002
1786,Nied,65934.0,Oeserstr,109.0,8.579001162279084,50.1051799
1787,Gallusviertel,60327.0,Günderrodestraße,21.0,8.644088999956296,50.1069329
1788,Westend_Süd,60325.0,Kettenhofweg,0.0,8.65841,50.1162626
1790,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
1791,Nordend_Ost,60316.0,Berger_Str._,0.0,8.6975967,50.1211883
1793,Sachsenhausen_Nord,60594.0,Stegstraße,0.0,8.6847109,50.1016191
1795,Bockenheim,60486.0,Mühlgasse_,0.0,8.6400063,50.122468
1797,Nordend_Ost,60316.0,Luisenstr.,36.0,8.697086454810492,50.122829
1799,Fechenheim,60386.0,Dieburger_Str.,40.0,8.765395048544956,50.11529365
1801,Bahnhofsviertel,60329.0,Taunusstr.,44.0,8.6658853,50.1090212
1804,Westend_Süd,60325.0,Bockenheimer_Landstr.,0.0,8.6606429,50.118857
1806,Westend_Süd,60325.0,Wilhelm-Hauff-Straße,10.0,8.6561537,50.113205
1807,Westend_Nord,60323.0,Reuterweg,80.0,8.670529956092038,50.12213515
1809,Westend_Süd,60323.0,Liebigstr,29.0,8.665162554474616,50.12103625
1812,Westend_Süd,60323.0,Grüneburgweg,123.0,8.6616445,50.1229823
1813,Nordend_Ost,60389.0,Hallgartenstr._,0.0,8.6979871,50.1300774
1817,Gallusviertel,60327.0,Madrider_Straße_,3.0,8.645492276898564,50.10808165
1820,Nordend_West,60318.0,Scheffelstraße,11.0,8.6875993,50.1205917
1824,Ostend,60314.0,Gref-Völsing-Straße_,10.0,8.712805539983478,50.1137765
1825,Nordend_West,60318.0,Nordendstr._,0.0,8.6875186,50.1286027
1826,Sachsenhausen_Nord,60594.0,Wallstrasse,11.0,8.688458327903398,50.10464915
1827,Sachsenhausen_Nord,60594.0,Hedderichstr.,41.0,8.68844680998069,50.10090765
1830,Gallusviertel,60326.0,Mammolshainer_Straße,7.0,8.623569041993957,50.10614935
1831,Nordend_West,60318.0,Zeisselstrasse,0.0,8.6864784,50.1237498
1832,Nordend_Ost,60316.0,Rotteckstrasse,11.0,8.690372594726359,50.12123795
1834,Bockenheim,60486.0,Homburger_Str.,20.0,8.646447734248312,50.11837055
1836,Bornheim,60385.0,Spessartstraße,2.0,8.7074744,50.1253389
1839,Gallusviertel,60486.0,Europaallee_,0.0,8.6401431,50.1086625
1840,Sachsenhausen_Nord,60596.0,Stresemannallee_,55.0,8.673235500000002,50.094584
1841,Unterliederbach,65929.0,Heimchenweg,53.0,8.535662321894836,50.1031222
1842,Bockenheim,60487.0,Konrad-Broßwitz-Str.,0.0,8.6408725,50.1260047
1844,Ostend,60385.0,Rhönstraße,81.0,8.708902230450366,50.11780885
1846,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
1850,Nordend_West,60435.0,Anneliese-Hoevel-Straße,13.0,8.694916,50.1389161
1852,Innenstadt,60313.0,Thurn-und-Taxis-Platz,0.0,8.680377958163264,50.1152067
1853,Bockenheim,60486.0,Solmsstr.,19.0,8.635498,50.1184778
1855,Ostend,60316.0,Thüringer_Str.,0.0,8.6991226,50.1167015
1856,Westend_Süd,60325.0,Kettenhofweg,75.0,8.662170305203656,50.115769400000005
1857,Hausen,60488.0,Brendelstraße,4.0,8.625086628125004,50.13193575
1858,Hausen,60488.0,Hausener_Obergasse,5.0,8.62115755,50.1335057
1859,Bockenheim,60487.0,Ginnheimer_Str.,41.0,8.640686449072678,50.1276844
1861,Niederrad,60528.0,Schwarzwaldstrasse,46.0,8.647110098297166,50.08546185
1862,Eschersheim,60431.0,Haeberlinstr.,33.0,8.65902605,50.15096015
1864,Westend_Süd,60325.0,Bettinastrasse,0.0,8.6591728,50.1123898
1865,Sachsenhausen_Nord,60594.0,Schweizer_Strasse,0.0,8.6829343,50.0989691
1866,Sachsenhausen_Nord,60594.0,Paradiesgasse,12.0,8.689418364690262,50.10574715
1868,Hausen,60487.0,Ludwig-Landmann-Straße,349.0,8.6216804,50.1265469
1871,Gallusviertel,60326.0,Hattersheimer_Straße,33.0,8.63659045,50.10671685
1872,Westend_Süd,60322.0,Gärtnerweg,48.0,8.67317555,50.119598800000006
1873,Preungesheim,60435.0,Am_Dorfgarten,0.0,8.6923506,50.1554688
1874,Bornheim,60385.0,Enkheimer_Str._,0.0,8.7190431,50.134573
1875,Westend_Süd,60325.0,Westendstraße,88.0,8.655725505451056,50.11561985
1877,Bockenheim,60486.0,August-Euler-Str.,3.0,8.623411532906093,50.1133507
1879,Sachsenhausen_Süd,60598.0,Letzter_Hasenpfad_,0.0,8.6853934,50.0860489
1882,Dornbusch,60320.0,Walter-Leiske-Straße,30.0,8.671583671066465,50.14568595
1883,Niederrad,60528.0,Gundhofstraße,0.0,8.6475457,50.0791464
1885,Fechenheim,60386.0,Wächtersbacher_Straße,8.0,8.762063583580128,50.13360995
1886,Bornheim,60385.0,Enkheimer_Str._,0.0,8.7190431,50.134573
1887,Westend_Süd,60323.0,Grüneburgweg_,0.0,8.665561,50.123147
1889,Ginnheim,60431.0,Ginnheimer_Stadtweg,100.0,8.654100911144837,50.136638000000005
1891,Sachsenhausen_Nord,60596.0,Stresemannallee,61.0,8.671799138817462,50.09386115
1892,Sachsenhausen_Nord,60596.0,Dürerstr.,11.0,8.67574996717266,50.102841
1896,Sachsenhausen_Süd,60598.0,Letzter_Hasenpfad_,0.0,8.6853934,50.0860489
1898,Westend_Süd,60322.0,Emil-Claar-Straße,28.0,8.67125805,50.12038575
1900,Sindlingen,65931.0,Schneiderstraße,5.0,8.513032518963989,50.08771785
1901,Nordend_West,60318.0,Hermann_Strasse,39.0,8.682236673434529,50.122902
1904,Westend_Süd,60323.0,Feldbergstrasse,40.0,8.660161669482765,50.12190985
1908,Sachsenhausen_Nord,60594.0,Brückenstraße_,29.0,8.687534747057075,50.10501885
1909,Nordend_West,60318.0,Eckenheimer_Landstraße,103.0,8.685477981711712,50.12631865
1912,Bockenheim,60486.0,Pfingstbrunnenstraße,24.0,8.63861,50.1162119
1913,Bockenheim,60487.0,Juliusstraße,0.0,8.6450024,50.1238616
1914,Ostend,60385.0,Würzburger_Str,8.0,8.704660901483072,50.1215293
1917,Sachsenhausen_Nord,60594.0,Paradiesgasse,0.0,8.6900248,50.1041305
1918,Bockenheim,60487.0,Georg-Speyer-Straße,60.0,8.646066956911897,50.12712025
1925,Bonames,60437.0,Homburger_Landstr.,652.0,8.6651614,50.1826139
1927,Gallusviertel,60327.0,Dubliner_Str.,1.0,8.646530782778653,50.108270000000005
1929,Westend_Süd,60323.0,Feldbergstraße_,51.0,8.659642307712447,50.1214557
1932,Nordend_Ost,60316.0,Rotlintstr._,0.0,8.693083,50.1251019
1936,Westend_Süd,60325.0,Mendelssohnstraße,79.0,8.6588581,50.1179794
1937,Nordend_West,60318.0,Nordendstr.,65.0,8.685303807284768,50.1280552
1938,Nordend_Ost,60385.0,Germaniastraße,26.0,8.7011687,50.1253237
1941,Sindlingen,65931.0,Albert-Blank-Straße,10.0,8.508791486447581,50.08613835
1944,Berkersheim,60435.0,Auf_der_Kuhr,52.0,8.690343554736513,50.1685495
1945,Fechenheim,60386.0,Dieburger_Str.,52.0,8.764131558689153,50.115233
1946,Ostend,60314.0,Ferdinand-Happ-Straße,34.0,8.7095261,50.112213
1948,Westend_Süd,60322.0,Emil-Claar-Str.,9.0,8.67272414422758,50.1201662
1949,Riedberg,60438.0,Zur_Kalbacher_Höhe,18.0,8.639555699999999,50.1780071
1950,Gallusviertel,60326.0,Mainzer_Landstraße,321.0,8.638304554326787,50.1020743
1955,Westend_Süd,60325.0,Bettinastr._,0.0,8.6591728,50.1123898
1958,Eschersheim,60431.0,Kurhessenstr._,0.0,8.6567024,50.1486621
1959,Bahnhofsviertel,60329.0,Weserstr._,0.0,8.6680516,50.1101277
1961,Sachsenhausen_Nord,60596.0,Schneckenhofstraße,9.0,8.679505945154938,50.10139905
